Date,Product,Category,Quantity,Price,Sales,Customer_ID,Region,Payment_Method,Customer_Type,Discount
2024-04-03,Phone Case,Accessories,4,28.73,98.83,CUST1385,Greater Accra,Cash,Retail,0.14
2024-04-03,Phone Case,Accessories,2,16.76,30.5,CUST1815,Greater Accra,Bank Transfer,Retail,0.09
2024-04-03,Monitor,Electronics,2,196.55,353.79,CUST1383,Ashanti,Mobile Money,Retail,0.1
2024-04-04,Smartphone,Electronics,6,796.01,4489.5,CUST1651,Greater Accra,Cash,Wholesale,0.06
2024-04-04,Smartphone,Electronics,1,987.28,908.3,CUST1873,Greater Accra,Cash,Retail,0.08
2024-04-05,Webcam,Electronics,2,133.98,230.45,CUST1480,Ashanti,Mobile Money,Retail,0.14
2024-04-05,Desk Lamp,Furniture,6,29.96,159.99,CUST1423,Western,Mobile Money,Wholesale,0.11
2024-04-05,Bookshelf,Furniture,4,107.51,378.44,CUST1765,Eastern,Bank Transfer,Retail,0.12
2024-04-06,USB Drive,Accessories,1,16.25,15.27,CUST1253,Western,Card,Retail,0.06
2024-04-07,Keyboard,Accessories,6,71.77,353.11,CUST1228,Greater Accra,Bank Transfer,Wholesale,0.18
2024-04-07,Keyboard,Accessories,3,28.67,74.83,CUST1296,Bono,Bank Transfer,Retail,0.13
2024-04-08,Monitor,Electronics,2,276.02,491.32,CUST1715,Western,Bank Transfer,Retail,0.11
2024-04-08,Phone Case,Accessories,1,16.42,14.12,CUST1234,Ashanti,Card,Retail,0.14
2024-04-08,Tablet,Electronics,8,699.08,5201.16,CUST1580,Greater Accra,Cash,Wholesale,0.07
2024-04-08,Printer,Electronics,1,481.78,457.69,CUST1507,Ashanti,Bank Transfer,Retail,0.05
2024-04-08,Keyboard,Accessories,3,101.63,283.55,CUST1235,Northern,Bank Transfer,Retail,0.07
2024-04-08,Phone Case,Accessories,6,21.34,98.59,CUST1937,Greater Accra,Card,Wholesale,0.23
2024-04-09,Phone Case,Accessories,2,41.92,72.1,CUST1618,Ashanti,Cash,Retail,0.14
2024-04-09,Desk,Furniture,4,303.03,1066.67,CUST1694,Greater Accra,Cash,Retail,0.12
2024-04-09,Laptop,Electronics,3,982.15,2710.73,CUST1793,Eastern,Mobile Money,Retail,0.08
2024-04-09,Headphones,Electronics,9,169.3,1295.14,CUST1734,Greater Accra,Cash,Retail,0.15
2024-04-09,Mouse,Accessories,3,39.95,109.06,CUST1308,Northern,Card,Retail,0.09
2024-04-09,Desk Lamp,Furniture,9,37.93,317.47,CUST1398,Greater Accra,Cash,Retail,0.07
2024-04-09,Desk Lamp,Furniture,2,58.17,112.85,CUST1589,Ashanti,Mobile Money,Retail,0.03
2024-04-09,Keyboard,Accessories,4,46.65,158.61,CUST1141,Western,Cash,Retail,0.15
2024-04-09,USB Drive,Accessories,1,32.3,31.65,CUST1376,Greater Accra,Mobile Money,Retail,0.02
2024-04-09,Smartphone,Electronics,1,982.61,894.18,CUST1415,Western,Cash,Retail,0.09
2024-04-09,Phone Case,Accessories,1,26.4,26.4,CUST1777,Eastern,Mobile Money,Retail,0.0
2024-04-09,Webcam,Electronics,3,169.56,467.99,CUST1982,Central,Mobile Money,Retail,0.08
2024-04-10,Phone Case,Accessories,1,13.07,12.29,CUST1314,Greater Accra,Cash,Retail,0.06
2024-04-11,Headphones,Electronics,7,114.02,710.34,CUST1316,Ashanti,Mobile Money,Wholesale,0.11
2024-04-11,Headphones,Electronics,2,151.29,299.55,CUST1871,Greater Accra,Card,Retail,0.01
2024-04-12,Laptop,Electronics,2,1007.86,1935.09,CUST1204,Ashanti,Mobile Money,Retail,0.04
2024-04-12,Printer,Electronics,2,347.04,589.97,CUST1992,Greater Accra,Mobile Money,Retail,0.15
2024-04-12,Headphones,Electronics,3,112.77,321.39,CUST1918,Western,Mobile Money,Retail,0.05
2024-04-12,Smartphone,Electronics,1,602.13,596.11,CUST1204,Greater Accra,Mobile Money,Retail,0.01
2024-04-13,Mouse,Accessories,7,20.91,130.27,CUST1463,Volta,Mobile Money,Retail,0.11
2024-04-13,Phone Case,Accessories,1,14.61,14.32,CUST1675,Greater Accra,Bank Transfer,Retail,0.02
2024-04-14,Headphones,Electronics,4,110.64,416.01,CUST1396,Greater Accra,Cash,Retail,0.06
2024-04-15,Webcam,Electronics,1,131.9,127.94,CUST1151,Greater Accra,Mobile Money,Retail,0.03
2024-04-15,Tablet,Electronics,1,559.84,475.86,CUST1458,Ashanti,Mobile Money,Retail,0.15
2024-04-15,Desk Lamp,Furniture,1,75.51,64.18,CUST1969,Greater Accra,Cash,Retail,0.15
2024-04-15,Desk Lamp,Furniture,1,51.72,43.96,CUST1125,Western,Mobile Money,Retail,0.15
2024-04-15,Office Chair,Furniture,1,250.66,228.1,CUST1853,Greater Accra,Card,Retail,0.09
2024-04-15,Phone Case,Accessories,3,12.59,35.5,CUST1435,Northern,Mobile Money,Retail,0.06
2024-04-16,Printer,Electronics,2,208.74,379.91,CUST1502,Volta,Cash,Retail,0.09
2024-04-16,Headphones,Electronics,4,103.85,386.32,CUST1526,Western,Mobile Money,Wholesale,0.07
2024-04-16,Printer,Electronics,2,435.74,793.05,CUST1779,Ashanti,Card,Retail,0.09
2024-04-16,Mouse,Accessories,7,18.32,124.39,CUST1119,Western,Cash,Retail,0.03
2024-04-17,Phone Case,Accessories,3,43.0,123.84,CUST1821,Volta,Card,Retail,0.04
2024-04-17,Smartphone,Electronics,2,801.11,1377.91,CUST1778,Central,Cash,Retail,0.14
2024-04-17,Printer,Electronics,2,468.26,852.23,CUST1866,Volta,Bank Transfer,Retail,0.09
2024-04-17,Desk Lamp,Furniture,8,53.94,427.2,CUST1541,Ashanti,Mobile Money,Retail,0.01
2024-04-19,Mouse,Accessories,2,47.87,92.87,CUST1088,Greater Accra,Bank Transfer,Retail,0.03
2024-04-19,Desk,Furniture,2,303.09,545.56,CUST1888,Greater Accra,Cash,Retail,0.1
2024-04-19,Tablet,Electronics,7,274.12,1784.52,CUST1375,Greater Accra,Cash,Retail,0.07
2024-04-19,Laptop,Electronics,4,1042.28,4002.36,CUST1897,Northern,Mobile Money,Retail,0.04
2024-04-19,Headphones,Electronics,5,51.67,229.93,CUST1471,Central,Cash,Retail,0.11
2024-04-20,Keyboard,Accessories,12,106.93,1193.34,CUST1134,Greater Accra,Card,Retail,0.07
2024-04-20,Desk Lamp,Furniture,2,69.61,125.3,CUST1561,Greater Accra,Mobile Money,Retail,0.1
2024-04-20,Mouse,Accessories,2,48.29,92.72,CUST1809,Volta,Cash,Retail,0.04
2024-04-20,Headphones,Electronics,3,141.57,407.72,CUST1358,Central,Card,Retail,0.04
2024-04-22,Headphones,Electronics,3,141.04,389.27,CUST1167,Greater Accra,Mobile Money,Retail,0.08
2024-04-23,Smartphone,Electronics,4,1012.99,3889.88,CUST1994,Ashanti,Bank Transfer,Retail,0.04
2024-04-23,Desk Lamp,Furniture,12,29.29,302.27,CUST1945,Greater Accra,Mobile Money,Wholesale,0.14
2024-04-23,Phone Case,Accessories,1,39.63,39.23,CUST1968,Greater Accra,Mobile Money,Retail,0.01
2024-04-24,Webcam,Electronics,1,109.55,99.69,CUST1450,Greater Accra,Cash,Retail,0.09
2024-04-24,Mouse,Accessories,1,44.13,39.28,CUST1849,Ashanti,Mobile Money,Wholesale,0.11
2024-04-24,Phone Case,Accessories,2,41.17,74.11,CUST1161,Northern,Card,Retail,0.1
2024-04-24,Phone Case,Accessories,5,23.81,108.34,CUST1485,Greater Accra,Cash,Retail,0.09
2024-04-25,Office Chair,Furniture,6,171.18,924.37,CUST1934,Central,Bank Transfer,Retail,0.1
2024-04-25,Tablet,Electronics,8,553.27,3939.28,CUST1093,Ashanti,Cash,Retail,0.11
2024-04-25,Mouse,Accessories,3,27.23,76.79,CUST1436,Northern,Cash,Retail,0.06
2024-04-25,Phone Case,Accessories,4,34.09,118.63,CUST1880,Northern,Card,Retail,0.13
2024-04-26,Laptop,Electronics,1,1443.43,1385.69,CUST1520,Northern,Card,Retail,0.04
2024-04-26,Keyboard,Accessories,1,118.56,107.89,CUST1707,Greater Accra,Mobile Money,Retail,0.09
2024-04-26,USB Drive,Accessories,6,32.51,171.65,CUST1688,Ashanti,Bank Transfer,Retail,0.12
2024-04-27,Monitor,Electronics,1,184.92,162.73,CUST1707,Central,Cash,Retail,0.12
2024-04-27,Monitor,Electronics,8,462.95,3629.53,CUST1833,Greater Accra,Cash,Retail,0.02
2024-04-28,Webcam,Electronics,1,118.87,108.17,CUST1390,Eastern,Mobile Money,Retail,0.09
2024-04-30,Headphones,Electronics,5,60.42,265.85,CUST1102,Greater Accra,Card,Retail,0.12
2024-04-30,Desk,Furniture,3,562.83,1502.76,CUST1185,Eastern,Card,Retail,0.11
2024-04-30,Headphones,Electronics,2,68.15,124.03,CUST1138,Volta,Card,Retail,0.09
2024-04-30,Phone Case,Accessories,11,39.63,405.41,CUST1114,Greater Accra,Card,Wholesale,0.07
2024-05-01,Monitor,Electronics,4,335.2,1233.54,CUST1167,Northern,Mobile Money,Retail,0.08
2024-05-01,USB Drive,Accessories,3,20.11,58.52,CUST1351,Northern,Card,Retail,0.03
2024-05-01,Laptop,Electronics,1,1142.05,1119.21,CUST1234,Eastern,Mobile Money,Retail,0.02
2024-05-01,Phone Case,Accessories,9,23.07,193.1,CUST1619,Greater Accra,Mobile Money,Wholesale,0.07
2024-05-01,Desk Lamp,Furniture,2,60.99,120.76,CUST1480,Central,Mobile Money,Retail,0.01
2024-05-02,Phone Case,Accessories,5,25.95,118.07,CUST1374,Greater Accra,Card,Wholesale,0.09
2024-05-02,Phone Case,Accessories,10,13.62,121.22,CUST1808,Greater Accra,Card,Retail,0.11
2024-05-02,Office Chair,Furniture,3,214.41,553.18,CUST1850,Eastern,Card,Retail,0.14
2024-05-02,Desk Lamp,Furniture,9,42.07,359.7,CUST1984,Greater Accra,Mobile Money,Wholesale,0.05
2024-05-03,Keyboard,Accessories,1,45.11,41.05,CUST1725,Ashanti,Mobile Money,Retail,0.09
2024-05-03,Phone Case,Accessories,3,44.68,127.34,CUST1760,Eastern,Card,Retail,0.05
2024-05-03,Keyboard,Accessories,10,86.25,655.5,CUST1899,Volta,Mobile Money,Wholesale,0.24
2024-05-03,Tablet,Electronics,1,413.13,384.21,CUST1399,Greater Accra,Bank Transfer,Retail,0.07
2024-05-03,Office Chair,Furniture,1,218.85,186.02,CUST1416,Eastern,Cash,Retail,0.15
2024-05-03,Tablet,Electronics,3,471.62,1414.86,CUST1058,Greater Accra,Card,Retail,0.0
2024-05-04,Mouse,Accessories,6,28.97,159.91,CUST1027,Greater Accra,Card,Wholesale,0.08
2024-05-05,Headphones,Electronics,6,135.09,737.59,CUST1390,Bono,Mobile Money,Retail,0.09
2024-05-05,Laptop,Electronics,1,1147.89,1101.97,CUST1649,Ashanti,Cash,Retail,0.04
2024-05-06,USB Drive,Accessories,6,28.89,162.94,CUST1355,Ashanti,Mobile Money,Wholesale,0.06
2024-05-06,USB Drive,Accessories,1,15.96,15.48,CUST1800,Eastern,Cash,Retail,0.03
2024-05-06,Webcam,Electronics,4,118.05,406.09,CUST1721,Ashanti,Bank Transfer,Retail,0.14
2024-05-06,Mouse,Accessories,1,46.0,43.7,CUST1326,Ashanti,Card,Retail,0.05
2024-05-06,Monitor,Electronics,2,374.02,703.16,CUST1596,Greater Accra,Mobile Money,Retail,0.06
2024-05-06,Webcam,Electronics,11,64.16,592.84,CUST1440,Greater Accra,Bank Transfer,Wholesale,0.16
2024-05-06,Headphones,Electronics,9,97.34,805.98,CUST1016,Northern,Bank Transfer,Wholesale,0.08
2024-05-06,Smartphone,Electronics,2,724.5,1376.55,CUST1671,Central,Mobile Money,Retail,0.05
2024-05-07,Printer,Electronics,1,314.96,308.66,CUST1088,Central,Bank Transfer,Retail,0.02
2024-05-07,Laptop,Electronics,11,1379.38,14111.06,CUST1921,Greater Accra,Mobile Money,Retail,0.07
2024-05-07,Webcam,Electronics,1,95.68,83.24,CUST1546,Greater Accra,Card,Retail,0.13
2024-05-07,Laptop,Electronics,2,966.21,1816.47,CUST1266,Greater Accra,Mobile Money,Retail,0.06
2024-05-08,Phone Case,Accessories,1,14.66,11.58,CUST1730,Greater Accra,Bank Transfer,Wholesale,0.21
2024-05-08,Printer,Electronics,3,263.13,718.34,CUST1172,Northern,Card,Retail,0.09
2024-05-08,Mouse,Accessories,1,47.96,46.52,CUST1804,Greater Accra,Bank Transfer,Retail,0.03
2024-05-09,USB Drive,Accessories,8,30.48,231.65,CUST1798,Greater Accra,Cash,Retail,0.05
2024-05-09,Smartphone,Electronics,9,478.29,3745.01,CUST1776,Volta,Mobile Money,Retail,0.13
2024-05-09,Webcam,Electronics,1,136.01,134.65,CUST1210,Central,Card,Retail,0.01
2024-05-10,Mouse,Accessories,1,36.37,33.46,CUST1678,Greater Accra,Card,Retail,0.08
2024-05-10,Webcam,Electronics,2,68.86,125.33,CUST1561,Greater Accra,Card,Retail,0.09
2024-05-11,Office Chair,Furniture,6,181.5,1012.77,CUST1496,Ashanti,Card,Retail,0.07
2024-05-12,Smartphone,Electronics,6,745.26,3800.83,CUST1969,Ashanti,Card,Wholesale,0.15
2024-05-12,Phone Case,Accessories,3,21.6,55.73,CUST1367,Greater Accra,Mobile Money,Retail,0.14
2024-05-13,Monitor,Electronics,11,370.8,3752.5,CUST1869,Eastern,Mobile Money,Wholesale,0.08
2024-05-13,Webcam,Electronics,1,52.07,45.82,CUST1649,Eastern,Card,Retail,0.12
2024-05-14,Printer,Electronics,2,246.26,438.34,CUST1408,Western,Mobile Money,Retail,0.11
2024-05-14,Mouse,Accessories,1,29.11,25.91,CUST1048,Ashanti,Card,Retail,0.11
2024-05-14,Monitor,Electronics,1,226.49,194.78,CUST1776,Greater Accra,Mobile Money,Retail,0.14
2024-05-14,Desk Lamp,Furniture,3,81.63,213.05,CUST1978,Greater Accra,Card,Retail,0.13
2024-05-15,Office Chair,Furniture,7,146.87,781.35,CUST1965,Greater Accra,Mobile Money,Wholesale,0.24
2024-05-15,Phone Case,Accessories,7,20.95,130.52,CUST1864,Northern,Mobile Money,Retail,0.11
2024-05-15,Webcam,Electronics,5,50.1,235.47,CUST1164,Greater Accra,Cash,Retail,0.06
2024-05-15,Webcam,Electronics,4,112.92,392.96,CUST1669,Ashanti,Bank Transfer,Retail,0.13
2024-05-15,Office Chair,Furniture,2,263.98,496.28,CUST1676,Greater Accra,Cash,Retail,0.06
2024-05-15,Desk,Furniture,6,418.46,2460.54,CUST1158,Greater Accra,Card,Retail,0.02
2024-05-16,Keyboard,Accessories,7,101.58,668.4,CUST1879,Volta,Card,Retail,0.06
2024-05-16,Monitor,Electronics,3,308.36,814.07,CUST1741,Ashanti,Mobile Money,Retail,0.12
2024-05-16,Mouse,Accessories,3,26.39,72.04,CUST1153,Greater Accra,Cash,Retail,0.09
2024-05-16,USB Drive,Accessories,3,20.3,48.72,CUST1364,Central,Bank Transfer,Wholesale,0.2
2024-05-16,Office Chair,Furniture,1,279.38,237.47,CUST1210,Western,Card,Retail,0.15
2024-05-16,Phone Case,Accessories,1,39.27,36.13,CUST1161,Central,Cash,Retail,0.08
2024-05-17,Headphones,Electronics,5,138.81,687.11,CUST1742,Western,Card,Retail,0.01
2024-05-17,Keyboard,Accessories,3,96.49,248.94,CUST1984,Greater Accra,Cash,Retail,0.14
2024-05-17,Laptop,Electronics,9,876.79,6707.44,CUST1892,Ashanti,Cash,Wholesale,0.15
2024-05-17,Webcam,Electronics,2,51.47,86.47,CUST1997,Ashanti,Card,Wholesale,0.16
2024-05-17,Keyboard,Accessories,3,98.85,287.65,CUST1525,Eastern,Mobile Money,Retail,0.03
2024-05-18,Phone Case,Accessories,2,10.66,18.76,CUST1050,Ashanti,Mobile Money,Retail,0.12
2024-05-19,Printer,Electronics,3,428.32,1182.16,CUST1149,Western,Mobile Money,Retail,0.08
2024-05-19,Tablet,Electronics,3,663.91,1951.9,CUST1285,Greater Accra,Mobile Money,Retail,0.02
2024-05-20,Smartphone,Electronics,4,1188.96,4280.26,CUST1294,Eastern,Bank Transfer,Retail,0.1
2024-05-20,Webcam,Electronics,7,71.38,469.68,CUST1398,Greater Accra,Mobile Money,Retail,0.06
2024-05-21,Headphones,Electronics,2,179.95,305.91,CUST1889,Greater Accra,Card,Retail,0.15
2024-05-21,Desk Lamp,Furniture,3,83.84,221.34,CUST1721,Bono,Bank Transfer,Retail,0.12
2024-05-21,Mouse,Accessories,3,31.41,91.4,CUST1722,Northern,Mobile Money,Retail,0.03
2024-05-22,Printer,Electronics,7,210.1,1264.8,CUST1750,Western,Mobile Money,Wholesale,0.14
2024-05-22,Office Chair,Furniture,11,329.87,3556.0,CUST1810,Bono,Mobile Money,Retail,0.02
2024-05-22,Laptop,Electronics,1,1053.27,1042.74,CUST1164,Northern,Card,Retail,0.01
2024-05-22,Desk,Furniture,5,249.69,1173.54,CUST1981,Bono,Mobile Money,Retail,0.06
2024-05-22,Bookshelf,Furniture,2,267.37,518.7,CUST1177,Greater Accra,Card,Retail,0.03
2024-05-22,Keyboard,Accessories,1,72.42,70.97,CUST1813,Northern,Mobile Money,Retail,0.02
2024-05-23,Phone Case,Accessories,3,18.39,48.0,CUST1597,Western,Mobile Money,Retail,0.13
2024-05-23,Tablet,Electronics,2,509.11,1008.04,CUST1163,Ashanti,Mobile Money,Retail,0.01
2024-05-23,Tablet,Electronics,2,251.16,467.16,CUST1613,Western,Mobile Money,Retail,0.07
2024-05-24,Phone Case,Accessories,7,36.84,250.14,CUST1205,Greater Accra,Card,Retail,0.03
2024-05-24,Desk Lamp,Furniture,6,75.18,396.95,CUST1240,Volta,Mobile Money,Wholesale,0.12
2024-05-24,Bookshelf,Furniture,1,287.39,244.28,CUST1755,Volta,Mobile Money,Retail,0.15
2024-05-24,USB Drive,Accessories,2,39.06,66.4,CUST1078,Western,Cash,Retail,0.15
2024-05-24,Phone Case,Accessories,3,21.8,55.59,CUST1055,Greater Accra,Bank Transfer,Retail,0.15
2024-05-25,Printer,Electronics,3,307.18,884.68,CUST1785,Greater Accra,Card,Retail,0.04
2024-05-26,Phone Case,Accessories,4,39.89,143.6,CUST1372,Greater Accra,Card,Retail,0.1
2024-05-27,Headphones,Electronics,1,144.48,128.59,CUST1435,Northern,Mobile Money,Retail,0.11
2024-05-27,Mouse,Accessories,4,18.37,73.48,CUST1102,Greater Accra,Mobile Money,Retail,0.0
2024-05-27,Phone Case,Accessories,4,41.73,131.87,CUST1149,Greater Accra,Cash,Wholesale,0.21
2024-05-27,Smartphone,Electronics,8,716.32,5042.89,CUST1538,Bono,Cash,Retail,0.12
2024-05-28,Tablet,Electronics,1,589.66,589.66,CUST1215,Bono,Mobile Money,Retail,0.0
2024-05-28,Desk Lamp,Furniture,6,32.73,176.74,CUST1577,Greater Accra,Cash,Wholesale,0.1
2024-05-29,Monitor,Electronics,2,482.51,945.72,CUST1637,Greater Accra,Cash,Retail,0.02
2024-05-29,Monitor,Electronics,4,317.77,1131.26,CUST1671,Eastern,Mobile Money,Retail,0.11
2024-05-29,USB Drive,Accessories,13,13.45,153.87,CUST1649,Western,Cash,Wholesale,0.12
2024-05-29,Desk,Furniture,2,313.79,602.48,CUST1561,Eastern,Card,Retail,0.04
2024-05-29,Tablet,Electronics,2,484.67,949.95,CUST1396,Greater Accra,Card,Retail,0.02
2024-05-29,Headphones,Electronics,2,142.79,271.3,CUST1011,Ashanti,Card,Retail,0.05
2024-05-30,Phone Case,Accessories,1,23.36,20.09,CUST1865,Eastern,Mobile Money,Retail,0.14
2024-05-31,USB Drive,Accessories,2,30.22,58.02,CUST1971,Greater Accra,Card,Retail,0.04
2024-05-31,Office Chair,Furniture,2,120.59,221.89,CUST1566,Greater Accra,Mobile Money,Retail,0.08
2024-05-31,Webcam,Electronics,1,123.43,117.26,CUST1918,Ashanti,Mobile Money,Retail,0.05
2024-06-01,Monitor,Electronics,6,426.82,2279.22,CUST1452,Greater Accra,Cash,Wholesale,0.11
2024-06-01,Office Chair,Furniture,1,195.88,186.09,CUST1479,Ashanti,Card,Retail,0.05
2024-06-01,Printer,Electronics,2,172.2,303.07,CUST1525,Greater Accra,Cash,Retail,0.12
2024-06-01,Smartphone,Electronics,3,368.69,984.4,CUST1725,Central,Cash,Retail,0.11
2024-06-02,Bookshelf,Furniture,1,287.97,262.05,CUST1970,Western,Mobile Money,Retail,0.09
2024-06-02,Desk,Furniture,1,234.23,206.12,CUST1331,Eastern,Card,Retail,0.12
2024-06-02,Headphones,Electronics,6,136.86,722.62,CUST1502,Western,Card,Wholesale,0.12
2024-06-02,USB Drive,Accessories,4,27.43,97.65,CUST1014,Greater Accra,Cash,Retail,0.11
2024-06-03,Webcam,Electronics,2,46.12,83.94,CUST1305,Greater Accra,Bank Transfer,Retail,0.09
2024-06-03,Mouse,Accessories,2,39.01,72.56,CUST1810,Bono,Cash,Retail,0.07
2024-06-03,Desk Lamp,Furniture,3,31.3,90.14,CUST1437,Eastern,Card,Retail,0.04
2024-06-03,Phone Case,Accessories,2,40.71,76.53,CUST1208,Ashanti,Cash,Retail,0.06
2024-06-04,Desk Lamp,Furniture,10,36.61,318.51,CUST1219,Volta,Card,Wholesale,0.13
2024-06-04,Tablet,Electronics,3,526.69,1469.47,CUST1328,Greater Accra,Card,Retail,0.07
2024-06-05,Headphones,Electronics,2,123.44,241.94,CUST1470,Central,Cash,Retail,0.02
2024-06-05,Headphones,Electronics,6,41.9,243.86,CUST1078,Eastern,Mobile Money,Retail,0.03
2024-06-05,USB Drive,Accessories,1,18.58,15.79,CUST1635,Northern,Bank Transfer,Retail,0.15
2024-06-05,Desk Lamp,Furniture,6,84.95,402.66,CUST1361,Greater Accra,Card,Wholesale,0.21
2024-06-06,Printer,Electronics,1,320.21,272.18,CUST1474,Greater Accra,Mobile Money,Wholesale,0.15
2024-06-07,Monitor,Electronics,4,359.67,1136.56,CUST1045,Greater Accra,Card,Wholesale,0.21
2024-06-07,Monitor,Electronics,4,208.17,649.49,CUST1019,Greater Accra,Card,Wholesale,0.22
2024-06-07,Phone Case,Accessories,5,12.27,55.21,CUST1227,Western,Mobile Money,Retail,0.1
2024-06-07,Mouse,Accessories,5,21.09,99.12,CUST1538,Greater Accra,Bank Transfer,Retail,0.06
2024-06-07,Desk Lamp,Furniture,2,58.1,113.88,CUST1566,Greater Accra,Mobile Money,Retail,0.02
2024-06-08,Laptop,Electronics,2,1082.12,2142.6,CUST1238,Western,Cash,Retail,0.01
2024-06-09,Office Chair,Furniture,4,264.99,964.56,CUST1425,Western,Card,Wholesale,0.09
2024-06-09,Bookshelf,Furniture,11,198.95,2100.91,CUST1027,Greater Accra,Bank Transfer,Retail,0.04
2024-06-10,Desk Lamp,Furniture,2,33.44,65.54,CUST1954,Ashanti,Mobile Money,Retail,0.02
2024-06-10,Laptop,Electronics,2,1240.93,2481.86,CUST1804,Volta,Mobile Money,Retail,0.0
2024-06-10,Bookshelf,Furniture,1,115.25,112.94,CUST1612,Ashanti,Card,Retail,0.02
2024-06-10,Tablet,Electronics,1,660.17,633.76,CUST1965,Bono,Mobile Money,Retail,0.04
2024-06-10,USB Drive,Accessories,5,27.39,109.56,CUST1120,Western,Card,Wholesale,0.2
2024-06-10,Monitor,Electronics,2,434.98,748.17,CUST1214,Greater Accra,Cash,Retail,0.14
2024-06-11,Desk Lamp,Furniture,2,71.65,130.4,CUST1948,Greater Accra,Bank Transfer,Retail,0.09
2024-06-11,Headphones,Electronics,5,48.98,227.76,CUST1932,Volta,Bank Transfer,Wholesale,0.07
2024-06-11,Phone Case,Accessories,3,30.69,81.02,CUST1246,Northern,Card,Retail,0.12
2024-06-11,Laptop,Electronics,3,1168.22,3399.52,CUST1228,Ashanti,Cash,Retail,0.03
2024-06-11,Mouse,Accessories,4,47.4,178.22,CUST1185,Volta,Mobile Money,Retail,0.06
2024-06-12,Printer,Electronics,4,364.16,1281.84,CUST1289,Northern,Card,Retail,0.12
2024-06-12,USB Drive,Accessories,9,17.14,145.0,CUST1463,Greater Accra,Card,Retail,0.06
2024-06-12,Mouse,Accessories,1,40.24,35.41,CUST1389,Ashanti,Mobile Money,Retail,0.12
2024-06-12,Desk Lamp,Furniture,1,45.0,41.85,CUST1217,Greater Accra,Card,Retail,0.07
2024-06-13,Mouse,Accessories,2,43.14,78.51,CUST1119,Greater Accra,Cash,Retail,0.09
2024-06-13,Headphones,Electronics,8,112.74,766.63,CUST1102,Greater Accra,Mobile Money,Retail,0.15
2024-06-14,Phone Case,Accessories,1,14.8,14.5,CUST1001,Greater Accra,Cash,Retail,0.02
2024-06-14,Webcam,Electronics,2,87.99,160.14,CUST1762,Greater Accra,Mobile Money,Retail,0.09
2024-06-14,Desk,Furniture,1,480.83,418.32,CUST1174,Greater Accra,Card,Retail,0.13
2024-06-15,Bookshelf,Furniture,11,161.48,1438.79,CUST1667,Greater Accra,Mobile Money,Wholesale,0.19
2024-06-16,Mouse,Accessories,6,16.92,94.41,CUST1131,Ashanti,Mobile Money,Retail,0.07
2024-06-16,Office Chair,Furniture,2,278.81,513.01,CUST1379,Eastern,Mobile Money,Retail,0.08
2024-06-17,Desk Lamp,Furniture,1,66.47,66.47,CUST1977,Ashanti,Card,Retail,0.0
2024-06-17,Desk,Furniture,1,220.44,218.24,CUST1608,Ashanti,Cash,Retail,0.01
2024-06-18,Phone Case,Accessories,5,25.35,120.41,CUST1026,Greater Accra,Mobile Money,Retail,0.05
2024-06-18,Desk Lamp,Furniture,6,42.29,215.68,CUST1767,Western,Mobile Money,Retail,0.15
2024-06-18,Tablet,Electronics,5,342.72,1559.38,CUST1701,Northern,Mobile Money,Retail,0.09
2024-06-18,Laptop,Electronics,2,890.52,1691.99,CUST1148,Ashanti,Mobile Money,Retail,0.05
2024-06-18,Bookshelf,Furniture,2,235.54,471.08,CUST1347,Ashanti,Bank Transfer,Retail,0.0
2024-06-19,Smartphone,Electronics,1,463.0,435.22,CUST1794,Greater Accra,Mobile Money,Retail,0.06
